episode_id,policy,task_id,task_name,init_state_index,environment_seed,policy_seed,action_horizon,success,control_steps,primary_failure_code,label_source,review_status,reviewer,notes_zh,video_path,video_sha256,contact_sheet_path,contact_sheet_sha256,automatic_progress_fields_json
formal-expert_only-h10-task04-init09-env1009-policy1009,expert_only,4,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,9,1009,1009,10,False,280,dropped_after_grasp,human_contact_sheet,confirmed,Codex visual review,,outputs/statistical_evaluation_v1/videos/formal/expert_only-h10/formal-expert_only-h10-task04-init09-env1009-policy1009.mp4,4eb3c11ad84d103823b197d417756f10db8437000c28f0e36298c154b94f3d5f,outputs/statistical_evaluation_v1/failure_review/contact_sheets/092_formal-expert_only-h10-task04-init09-env1009-policy1009.png,029dd3f62964542eab677ff006c15642a8724b9ccf70f9511ea1f4bfc1120ed8,"{""censored"": true, ""contact_sheet_sample_indices"": [0, 25, 51, 76, 102, 127, 153, 178, 204, 229, 255, 280], ""contact_sheet_source_frame_count"": 281, ""logical_vlm_forward_count"": 28, ""max_reward"": 0.0, ""sum_reward"": 0.0}"
formal-expert_only-h10-task05-init03-env1003-policy1003,expert_only,5,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,3,1003,1003,10,False,280,placed_but_not_stable_success,human_contact_sheet,confirmed,Codex visual review,,outputs/statistical_evaluation_v1/videos/formal/expert_only-h10/formal-expert_only-h10-task05-init03-env1003-policy1003.mp4,cfdf818e24e953ad696e7a2bbfc168f8c396926eed3ac4fd8d9e643184076bf7,outputs/statistical_evaluation_v1/failure_review/contact_sheets/093_formal-expert_only-h10-task05-init03-env1003-policy1003.png,27cafe6c210073ee67c8b02d625f42c9f6614364a8b75dd98715f0883091a4b3,"{""censored"": true, ""contact_sheet_sample_indices"": [0, 25, 51, 76, 102, 127, 153, 178, 204, 229, 255, 280], ""contact_sheet_source_frame_count"": 281, ""logical_vlm_forward_count"": 28, ""max_reward"": 0.0, ""sum_reward"": 0.0}"
formal-expert_only-h10-task05-init04-env1004-policy1004,expert_only,5,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,4,1004,1004,10,False,280,approach_but_grasp_failed,human_contact_sheet,confirmed,Codex visual review,,outputs/statistical_evaluation_v1/videos/formal/expert_only-h10/formal-expert_only-h10-task05-init04-env1004-policy1004.mp4,a44259f2b63c99b0c94d214afea5a2789288f3febae03c97553dd09b6d431adb,outputs/statistical_evaluation_v1/failure_review/contact_sheets/094_formal-expert_only-h10-task05-init04-env1004-policy1004.png,2703904352d3f82d543f4d180dfe1b6df3beb50465d223449a6758270f93b088,"{""censored"": true, ""contact_sheet_sample_indices"": [0, 25, 51, 76, 102, 127, 153, 178, 204, 229, 255, 280], ""contact_sheet_source_frame_count"": 281, ""logical_vlm_forward_count"": 28, ""max_reward"": 0.0, ""sum_reward"": 0.0}"
formal-expert_only-h10-task05-init05-env1005-policy1005,expert_only,5,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,5,1005,1005,10,False,280,placed_but_not_stable_success,human_contact_sheet,confirmed,Codex visual review,,outputs/statistical_evaluation_v1/videos/formal/expert_only-h10/formal-expert_only-h10-task05-init05-env1005-policy1005.mp4,738ab127614a96055449bb2cf0959cf78f2594b1a091224978f2fcfa96f53d94,outputs/statistical_evaluation_v1/failure_review/contact_sheets/095_formal-expert_only-h10-task05-init05-env1005-policy1005.png,2756b300a28c5961aabdea3827c1b33e228a1f55e9a8a83684b59f3150919cb4,"{""censored"": true, ""contact_sheet_sample_indices"": [0, 25, 51, 76, 102, 127, 153, 178, 204, 229, 255, 280], ""contact_sheet_source_frame_count"": 281, ""logical_vlm_forward_count"": 28, ""max_reward"": 0.0, ""sum_reward"": 0.0}"
formal-expert_only-h10-task05-init06-env1006-policy1006,expert_only,5,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,6,1006,1006,10,False,280,dropped_after_grasp,human_contact_sheet,confirmed,Codex visual review,,outputs/statistical_evaluation_v1/videos/formal/expert_only-h10/formal-expert_only-h10-task05-init06-env1006-policy1006.mp4,30417029790f11f2df37115376b4691717ff78bd776c99db722530e0dbfbb077,outputs/statistical_evaluation_v1/failure_review/contact_sheets/096_formal-expert_only-h10-task05-init06-env1006-policy1006.png,e970f5124182e6cdfdd4bd205e8b2299ee989db1912cb170d43d3c0f94f97baa,"{""censored"": true, ""contact_sheet_sample_indices"": [0, 25, 51, 76, 102, 127, 153, 178, 204, 229, 255, 280], ""contact_sheet_source_frame_count"": 281, ""logical_vlm_forward_count"": 28, ""max_reward"": 0.0, ""sum_reward"": 0.0}"
formal-expert_only-h10-task05-init07-env1007-policy1007,expert_only,5,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,7,1007,1007,10,False,280,placed_but_not_stable_success,human_contact_sheet,confirmed,Codex visual review,,outputs/statistical_evaluation_v1/videos/formal/expert_only-h10/formal-expert_only-h10-task05-init07-env1007-policy1007.mp4,339d047429d5bd08a2f282f3f2d855967a98b2a8a3e34caf56f58ce8539d6109,outputs/statistical_evaluation_v1/failure_review/contact_sheets/097_formal-expert_only-h10-task05-init07-env1007-policy1007.png,d96199f2f1bce760d6f4dcdb49ccf726a5a0a024a6deddf6667768b09d1c6da3,"{""censored"": true, ""contact_sheet_sample_indices"": [0, 25, 51, 76, 102, 127, 153, 178, 204, 229, 255, 280], ""contact_sheet_source_frame_count"": 281, ""logical_vlm_forward_count"": 28, ""max_reward"": 0.0, ""sum_reward"": 0.0}"
formal-expert_only-h10-task05-init08-env1008-policy1008,expert_only,5,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,8,1008,1008,10,False,280,placed_but_not_stable_success,human_contact_sheet,confirmed,Codex visual review,,outputs/statistical_evaluation_v1/videos/formal/expert_only-h10/formal-expert_only-h10-task05-init08-env1008-policy1008.mp4,b834f29da0891bb26113ae52719950c6bbfb3d3777b65bb06d7ce93d168f0aa4,outputs/statistical_evaluation_v1/failure_review/contact_sheets/098_formal-expert_only-h10-task05-init08-env1008-policy1008.png,f1d8f791179ee5c63fa96133f9b05f472163e227e374503904f55b6d5be41efb,"{""censored"": true, ""contact_sheet_sample_indices"": [0, 25, 51, 76, 102, 127, 153, 178, 204, 229, 255, 280], ""contact_sheet_source_frame_count"": 281, ""logical_vlm_forward_count"": 28, ""max_reward"": 0.0, ""sum_reward"": 0.0}"
formal-expert_only-h10-task05-init09-env1009-policy1009,expert_only,5,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,9,1009,1009,10,False,280,dropped_after_grasp,human_contact_sheet,confirmed,Codex visual review,,outputs/statistical_evaluation_v1/videos/formal/expert_only-h10/formal-expert_only-h10-task05-init09-env1009-policy1009.mp4,b2bbd7e8dc048475892200862780bbd7757959efb5fd176938e14ba285b8bf2f,outputs/statistical_evaluation_v1/failure_review/contact_sheets/099_formal-expert_only-h10-task05-init09-env1009-policy1009.png,763c530eb2ac32592a1684224d65966804ee7962d82e646c3dda5fb94651a72e,"{""censored"": true, ""contact_sheet_sample_indices"": [0, 25, 51, 76, 102, 127, 153, 178, 204, 229, 255, 280], ""contact_sheet_source_frame_count"": 281, ""logical_vlm_forward_count"": 28, ""max_reward"": 0.0, ""sum_reward"": 0.0}"
formal-expert_only-h10-task07-init08-env1008-policy1008,expert_only,7,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,8,1008,1008,10,False,280,approach_but_grasp_failed,human_contact_sheet,confirmed,Codex visual review,,outputs/statistical_evaluation_v1/videos/formal/expert_only-h10/formal-expert_only-h10-task07-init08-env1008-policy1008.mp4,814669b7d37c760b5265ba87e532a8c6a907d69b950d3f82e1f6843eb1a2fa15,outputs/statistical_evaluation_v1/failure_review/contact_sheets/100_formal-expert_only-h10-task07-init08-env1008-policy1008.png,72d9b4cb890a331ca8660b4cebf4d5a9cbfcbee31335114136e541b1b80df5ab,"{""censored"": true, ""contact_sheet_sample_indices"": [0, 25, 51, 76, 102, 127, 153, 178, 204, 229, 255, 280], ""contact_sheet_source_frame_count"": 281, ""logical_vlm_forward_count"": 28, ""max_reward"": 0.0, ""sum_reward"": 0.0}"
formal-expert_only-h10-task08-init04-env1004-policy1004,expert_only,8,pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,4,1004,1004,10,False,280,placed_but_not_stable_success,human_contact_sheet,confirmed,Codex visual review,,outputs/statistical_evaluation_v1/videos/formal/expert_only-h10/formal-expert_only-h10-task08-init04-env1004-policy1004.mp4,c17cbdf97e9cbb1b0a91070b4338e79480af9878fdd530eb595d65f1a4d2b0a5,outputs/statistical_evaluation_v1/failure_review/contact_sheets/101_formal-expert_only-h10-task08-init04-env1004-policy1004.png,681857f6617851052e5298231e8a125ea15248eb51caed19680203a17549f502,"{""censored"": true, ""contact_sheet_sample_indices"": [0, 25, 51, 76, 102, 127, 153, 178, 204, 229, 255, 280], ""contact_sheet_source_frame_count"": 281, ""logical_vlm_forward_count"": 28, ""max_reward"": 0.0, ""sum_reward"": 0.0}"
formal-lora-h10-task04-init03-env1003-policy1003,lora,4,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,3,1003,1003,10,False,280,approach_but_grasp_failed,human_contact_sheet,confirmed,Codex visual review,,outputs/statistical_evaluation_v1/videos/formal/lora-h10/formal-lora-h10-task04-init03-env1003-policy1003.mp4,39ff1db830b91642babfa575948ad38cfe4992eff2ce1a8ed9b8dd94257b8057,outputs/statistical_evaluation_v1/failure_review/contact_sheets/102_formal-lora-h10-task04-init03-env1003-policy1003.png,51277b5489eb17ee76b6dec811cc2a7f653deda4cc4c2f686aa232209e69d220,"{""censored"": true, ""contact_sheet_sample_indices"": [0, 25, 51, 76, 102, 127, 153, 178, 204, 229, 255, 280], ""contact_sheet_source_frame_count"": 281, ""logical_vlm_forward_count"": 28, ""max_reward"": 0.0, ""sum_reward"": 0.0}"
formal-lora-h10-task04-init08-env1008-policy1008,lora,4,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,8,1008,1008,10,False,280,approach_but_grasp_failed,human_contact_sheet,confirmed,Codex visual review,,outputs/statistical_evaluation_v1/videos/formal/lora-h10/formal-lora-h10-task04-init08-env1008-policy1008.mp4,ae6d4e47905cf2ef5471036040c9adc55868c5ef94cf7f508810290322fd1df0,outputs/statistical_evaluation_v1/failure_review/contact_sheets/103_formal-lora-h10-task04-init08-env1008-policy1008.png,34148485d5dbf77c6b3d961176b5d30901bd024e0e5833f4b2e8c959edbd48ac,"{""censored"": true, ""contact_sheet_sample_indices"": [0, 25, 51, 76, 102, 127, 153, 178, 204, 229, 255, 280], ""contact_sheet_source_frame_count"": 281, ""logical_vlm_forward_count"": 28, ""max_reward"": 0.0, ""sum_reward"": 0.0}"
formal-lora-h10-task04-init09-env1009-policy1009,lora,4,pick_up_the_black_bowl_in_the_top_drawer_of_the_wooden_cabinet_and_place_it_on_the_plate,9,1009,1009,10,False,280,dropped_after_grasp,human_contact_sheet,confirmed,Codex visual review,,outputs/statistical_evaluation_v1/videos/formal/lora-h10/formal-lora-h10-task04-init09-env1009-policy1009.mp4,3b4730e99e9ca9e6fc3064f8b8f20dc756c46c36b34a450b14ce2616d46a65ef,outputs/statistical_evaluation_v1/failure_review/contact_sheets/104_formal-lora-h10-task04-init09-env1009-policy1009.png,3a32c644d0765822981fc0b62326e206f2e83ca1ca4a61f2a93257f2da372a96,"{""censored"": true, ""contact_sheet_sample_indices"": [0, 25, 51, 76, 102, 127, 153, 178, 204, 229, 255, 280], ""contact_sheet_source_frame_count"": 281, ""logical_vlm_forward_count"": 28, ""max_reward"": 0.0, ""sum_reward"": 0.0}"
formal-lora-h10-task05-init03-env1003-policy1003,lora,5,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,3,1003,1003,10,False,280,approach_but_grasp_failed,human_contact_sheet,confirmed,Codex visual review,,outputs/statistical_evaluation_v1/videos/formal/lora-h10/formal-lora-h10-task05-init03-env1003-policy1003.mp4,3ce8f7d41876a6c2ac52d466a3bb8511ec0930455fba4eedfab6dca5e96faf31,outputs/statistical_evaluation_v1/failure_review/contact_sheets/105_formal-lora-h10-task05-init03-env1003-policy1003.png,aafa55c00c057d49eb46ef3f482ac22a05fa1b1dc9f6bfc7c94584c2e8db12d2,"{""censored"": true, ""contact_sheet_sample_indices"": [0, 25, 51, 76, 102, 127, 153, 178, 204, 229, 255, 280], ""contact_sheet_source_frame_count"": 281, ""logical_vlm_forward_count"": 28, ""max_reward"": 0.0, ""sum_reward"": 0.0}"
formal-lora-h10-task05-init04-env1004-policy1004,lora,5,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,4,1004,1004,10,False,280,dropped_after_grasp,human_contact_sheet,confirmed,Codex visual review,,outputs/statistical_evaluation_v1/videos/formal/lora-h10/formal-lora-h10-task05-init04-env1004-policy1004.mp4,43b34ebd25ebe7cd8eca596e3674c8c1d3c57a372c759656424caf33be37c4c8,outputs/statistical_evaluation_v1/failure_review/contact_sheets/106_formal-lora-h10-task05-init04-env1004-policy1004.png,9ad9ecfe333bd26ee316ae1d255ee02e95d56412209289f4f62eee8d2316dcb6,"{""censored"": true, ""contact_sheet_sample_indices"": [0, 25, 51, 76, 102, 127, 153, 178, 204, 229, 255, 280], ""contact_sheet_source_frame_count"": 281, ""logical_vlm_forward_count"": 28, ""max_reward"": 0.0, ""sum_reward"": 0.0}"
formal-lora-h10-task05-init05-env1005-policy1005,lora,5,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,5,1005,1005,10,False,280,placed_but_not_stable_success,human_contact_sheet,confirmed,Codex visual review,,outputs/statistical_evaluation_v1/videos/formal/lora-h10/formal-lora-h10-task05-init05-env1005-policy1005.mp4,19af9a8305ba0aafadcf8ffdfadbdf50d2f1ae2ea6e9ef036e0f89cdc5a0b5ab,outputs/statistical_evaluation_v1/failure_review/contact_sheets/107_formal-lora-h10-task05-init05-env1005-policy1005.png,32b773898c60fecbd9b12a2ee5f9baac8e27dffd6af5a08e025c8583ac0f1d1e,"{""censored"": true, ""contact_sheet_sample_indices"": [0, 25, 51, 76, 102, 127, 153, 178, 204, 229, 255, 280], ""contact_sheet_source_frame_count"": 281, ""logical_vlm_forward_count"": 28, ""max_reward"": 0.0, ""sum_reward"": 0.0}"
formal-lora-h10-task05-init06-env1006-policy1006,lora,5,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,6,1006,1006,10,False,280,dropped_after_grasp,human_contact_sheet,confirmed,Codex visual review,,outputs/statistical_evaluation_v1/videos/formal/lora-h10/formal-lora-h10-task05-init06-env1006-policy1006.mp4,48849b423ec604999a7018bea36ce4f7f4f2ad9ecf36462c6cc331f78eb7ed49,outputs/statistical_evaluation_v1/failure_review/contact_sheets/108_formal-lora-h10-task05-init06-env1006-policy1006.png,5539689439106ee3543b301019851cfb25030b8bd26c30f4db1a8eec02ad9bf5,"{""censored"": true, ""contact_sheet_sample_indices"": [0, 25, 51, 76, 102, 127, 153, 178, 204, 229, 255, 280], ""contact_sheet_source_frame_count"": 281, ""logical_vlm_forward_count"": 28, ""max_reward"": 0.0, ""sum_reward"": 0.0}"
formal-lora-h10-task05-init07-env1007-policy1007,lora,5,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,7,1007,1007,10,False,280,timeout_with_progress,human_contact_sheet,confirmed,Codex visual review,,outputs/statistical_evaluation_v1/videos/formal/lora-h10/formal-lora-h10-task05-init07-env1007-policy1007.mp4,348d9e58aa85eed37c14869df4c7973118b4e5aee84f307e138ef95dd7d3eb36,outputs/statistical_evaluation_v1/failure_review/contact_sheets/109_formal-lora-h10-task05-init07-env1007-policy1007.png,eaad12b9ea5648f86293999d561417ab4247bd2a9bede728c1e888e407c9bf1f,"{""censored"": true, ""contact_sheet_sample_indices"": [0, 25, 51, 76, 102, 127, 153, 178, 204, 229, 255, 280], ""contact_sheet_source_frame_count"": 281, ""logical_vlm_forward_count"": 28, ""max_reward"": 0.0, ""sum_reward"": 0.0}"
formal-lora-h10-task05-init08-env1008-policy1008,lora,5,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,8,1008,1008,10,False,280,dropped_after_grasp,human_contact_sheet,confirmed,Codex visual review,,outputs/statistical_evaluation_v1/videos/formal/lora-h10/formal-lora-h10-task05-init08-env1008-policy1008.mp4,3f795cc11073699f2974986c60feb9c9a851ee1e8f44b1ab0892a4cbe963c644,outputs/statistical_evaluation_v1/failure_review/contact_sheets/110_formal-lora-h10-task05-init08-env1008-policy1008.png,03b22ffaaedabe83e35093dcbbad982b6d7bad1bb9a7883a27fac5e8399c4582,"{""censored"": true, ""contact_sheet_sample_indices"": [0, 25, 51, 76, 102, 127, 153, 178, 204, 229, 255, 280], ""contact_sheet_source_frame_count"": 281, ""logical_vlm_forward_count"": 28, ""max_reward"": 0.0, ""sum_reward"": 0.0}"
formal-lora-h10-task05-init09-env1009-policy1009,lora,5,pick_up_the_black_bowl_on_the_ramekin_and_place_it_on_the_plate,9,1009,1009,10,False,280,placed_but_not_stable_success,human_contact_sheet,confirmed,Codex visual review,,outputs/statistical_evaluation_v1/videos/formal/lora-h10/formal-lora-h10-task05-init09-env1009-policy1009.mp4,a549f28935ed0b8505031deb93fd31d1428ef6d2e08bf3968ada896335fbf91a,outputs/statistical_evaluation_v1/failure_review/contact_sheets/111_formal-lora-h10-task05-init09-env1009-policy1009.png,bac4bc66e92b801591ecc41b6a3bfec0be18ce726823a010bbc8dd2381c4ee69,"{""censored"": true, ""contact_sheet_sample_indices"": [0, 25, 51, 76, 102, 127, 153, 178, 204, 229, 255, 280], ""contact_sheet_source_frame_count"": 281, ""logical_vlm_forward_count"": 28, ""max_reward"": 0.0, ""sum_reward"": 0.0}"
formal-lora-h10-task07-init08-env1008-policy1008,lora,7,pick_up_the_black_bowl_on_the_stove_and_place_it_on_the_plate,8,1008,1008,10,False,280,approach_but_grasp_failed,human_contact_sheet,confirmed,Codex visual review,,outputs/statistical_evaluation_v1/videos/formal/lora-h10/formal-lora-h10-task07-init08-env1008-policy1008.mp4,610386554cf76fa7d28c991883f0deda6c55be2a520d0111212474283e8a31ba,outputs/statistical_evaluation_v1/failure_review/contact_sheets/112_formal-lora-h10-task07-init08-env1008-policy1008.png,5295f04c3d660a16e679dacc58db802da3cee6e55231f75cebdcedf7b7ffae51,"{""censored"": true, ""contact_sheet_sample_indices"": [0, 25, 51, 76, 102, 127, 153, 178, 204, 229, 255, 280], ""contact_sheet_source_frame_count"": 281, ""logical_vlm_forward_count"": 28, ""max_reward"": 0.0, ""sum_reward"": 0.0}"
formal-lora-h10-task08-init04-env1004-policy1004,lora,8,pick_up_the_black_bowl_next_to_the_plate_and_place_it_on_the_plate,4,1004,1004,10,False,280,placed_but_not_stable_success,human_contact_sheet,confirmed,Codex visual review,,outputs/statistical_evaluation_v1/videos/formal/lora-h10/formal-lora-h10-task08-init04-env1004-policy1004.mp4,7c268c03db1b57379d8cb53bb0515adebde12c0610c53f4f4eaff6757303f360,outputs/statistical_evaluation_v1/failure_review/contact_sheets/113_formal-lora-h10-task08-init04-env1004-policy1004.png,6cf389bc9297ea94b0510e92e225654c8be2748140bbfdaf6f4ba61db6b16e72,"{""censored"": true, ""contact_sheet_sample_indices"": [0, 25, 51, 76, 102, 127, 153, 178, 204, 229, 255, 280], ""contact_sheet_source_frame_count"": 281, ""logical_vlm_forward_count"": 28, ""max_reward"": 0.0, ""sum_reward"": 0.0}"
