episode_index,split,benchmark_task_id,dataset_task_index,task_prompt,length,data_file,camera1_video_file,camera1_from_seconds,camera1_to_seconds,camera2_video_file,camera2_from_seconds,camera2_to_seconds,valid_windows_h10,valid_windows_h25,valid_windows_h50
1580,train,3,35,pick up the black bowl on the cookie box and place it on the plate,100,data/chunk-000/file-358.parquet,videos/observation.images.image/chunk-000/file-034.mp4,20.700000000000003,30.700000000000003,videos/observation.images.image2/chunk-000/file-034.mp4,20.700000000000003,30.700000000000003,90,75,50
1581,train,4,31,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,132,data/chunk-000/file-358.parquet,videos/observation.images.image/chunk-000/file-034.mp4,30.700000000000003,43.900000000000006,videos/observation.images.image2/chunk-000/file-034.mp4,30.700000000000003,43.900000000000006,122,107,82
1582,train,4,31,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,137,data/chunk-000/file-359.parquet,videos/observation.images.image/chunk-000/file-034.mp4,43.900000000000006,57.60000000000001,videos/observation.images.image2/chunk-000/file-034.mp4,43.900000000000006,57.60000000000001,127,112,87
1583,train,0,34,pick up the black bowl between the plate and the ramekin and place it on the plate,97,data/chunk-000/file-359.parquet,videos/observation.images.image/chunk-000/file-034.mp4,57.60000000000001,67.30000000000001,videos/observation.images.image2/chunk-000/file-034.mp4,57.60000000000001,67.30000000000001,87,72,47
1584,test,8,36,pick up the black bowl next to the plate and place it on the plate,115,data/chunk-000/file-359.parquet,videos/observation.images.image/chunk-000/file-034.mp4,67.30000000000001,78.80000000000001,videos/observation.images.image2/chunk-000/file-034.mp4,67.30000000000001,78.80000000000001,105,90,65
1585,test,7,33,pick up the black bowl on the stove and place it on the plate,128,data/chunk-000/file-359.parquet,videos/observation.images.image/chunk-000/file-034.mp4,78.80000000000001,91.60000000000001,videos/observation.images.image2/chunk-000/file-034.mp4,78.80000000000001,91.60000000000001,118,103,78
1586,train,4,31,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,131,data/chunk-000/file-359.parquet,videos/observation.images.image/chunk-000/file-034.mp4,91.60000000000001,104.7,videos/observation.images.image2/chunk-000/file-034.mp4,91.60000000000001,104.7,121,106,81
1587,train,1,37,pick up the black bowl next to the ramekin and place it on the plate,137,data/chunk-000/file-359.parquet,videos/observation.images.image/chunk-000/file-034.mp4,104.7,118.4,videos/observation.images.image2/chunk-000/file-034.mp4,104.7,118.4,127,112,87
1588,train,1,37,pick up the black bowl next to the ramekin and place it on the plate,189,data/chunk-000/file-360.parquet,videos/observation.images.image/chunk-000/file-034.mp4,118.4,137.3,videos/observation.images.image2/chunk-000/file-034.mp4,118.4,137.3,179,164,139
1589,test,0,34,pick up the black bowl between the plate and the ramekin and place it on the plate,93,data/chunk-000/file-360.parquet,videos/observation.images.image/chunk-000/file-034.mp4,137.3,146.60000000000002,videos/observation.images.image2/chunk-000/file-034.mp4,137.3,146.60000000000002,83,68,43
1590,train,7,33,pick up the black bowl on the stove and place it on the plate,164,data/chunk-000/file-360.parquet,videos/observation.images.image/chunk-000/file-034.mp4,146.60000000000002,163.00000000000003,videos/observation.images.image2/chunk-000/file-034.mp4,146.60000000000002,163.00000000000003,154,139,114
1591,train,4,31,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,170,data/chunk-000/file-360.parquet,videos/observation.images.image/chunk-000/file-034.mp4,163.00000000000003,180.00000000000003,videos/observation.images.image2/chunk-000/file-034.mp4,163.00000000000003,180.00000000000003,160,145,120
1592,train,3,35,pick up the black bowl on the cookie box and place it on the plate,95,data/chunk-000/file-360.parquet,videos/observation.images.image/chunk-000/file-034.mp4,180.00000000000003,189.50000000000003,videos/observation.images.image2/chunk-000/file-034.mp4,180.00000000000003,189.50000000000003,85,70,45
1593,test,7,33,pick up the black bowl on the stove and place it on the plate,124,data/chunk-000/file-360.parquet,videos/observation.images.image/chunk-000/file-034.mp4,189.50000000000003,201.90000000000003,videos/observation.images.image2/chunk-000/file-034.mp4,189.50000000000003,201.90000000000003,114,99,74
1594,train,5,32,pick up the black bowl on the ramekin and place it on the plate,110,data/chunk-000/file-361.parquet,videos/observation.images.image/chunk-000/file-034.mp4,201.90000000000003,212.90000000000003,videos/observation.images.image2/chunk-000/file-034.mp4,201.90000000000003,212.90000000000003,100,85,60
1595,train,4,31,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,139,data/chunk-000/file-361.parquet,videos/observation.images.image/chunk-000/file-034.mp4,212.90000000000003,226.80000000000004,videos/observation.images.image2/chunk-000/file-034.mp4,212.90000000000003,226.80000000000004,129,114,89
1596,train,1,37,pick up the black bowl next to the ramekin and place it on the plate,141,data/chunk-000/file-361.parquet,videos/observation.images.image/chunk-000/file-034.mp4,226.80000000000004,240.90000000000003,videos/observation.images.image2/chunk-000/file-034.mp4,226.80000000000004,240.90000000000003,131,116,91
1597,validation,0,34,pick up the black bowl between the plate and the ramekin and place it on the plate,96,data/chunk-000/file-361.parquet,videos/observation.images.image/chunk-000/file-034.mp4,240.90000000000003,250.50000000000003,videos/observation.images.image2/chunk-000/file-034.mp4,240.90000000000003,250.50000000000003,86,71,46
1598,train,5,32,pick up the black bowl on the ramekin and place it on the plate,129,data/chunk-000/file-361.parquet,videos/observation.images.image/chunk-000/file-034.mp4,250.50000000000003,263.40000000000003,videos/observation.images.image2/chunk-000/file-034.mp4,250.50000000000003,263.40000000000003,119,104,79
1599,train,8,36,pick up the black bowl next to the plate and place it on the plate,116,data/chunk-000/file-361.parquet,videos/observation.images.image/chunk-000/file-034.mp4,263.40000000000003,275.00000000000006,videos/observation.images.image2/chunk-000/file-034.mp4,263.40000000000003,275.00000000000006,106,91,66
1600,train,3,35,pick up the black bowl on the cookie box and place it on the plate,97,data/chunk-000/file-361.parquet,videos/observation.images.image/chunk-000/file-034.mp4,275.00000000000006,284.70000000000005,videos/observation.images.image2/chunk-000/file-034.mp4,275.00000000000006,284.70000000000005,87,72,47
1601,train,1,37,pick up the black bowl next to the ramekin and place it on the plate,134,data/chunk-000/file-362.parquet,videos/observation.images.image/chunk-000/file-034.mp4,284.70000000000005,298.1,videos/observation.images.image2/chunk-000/file-034.mp4,284.70000000000005,298.1,124,109,84
1602,train,0,34,pick up the black bowl between the plate and the ramekin and place it on the plate,95,data/chunk-000/file-362.parquet,videos/observation.images.image/chunk-000/file-034.mp4,298.1,307.6,videos/observation.images.image2/chunk-000/file-034.mp4,298.1,307.6,85,70,45
1603,validation,2,38,pick up the black bowl from table center and place it on the plate,122,data/chunk-000/file-362.parquet,videos/observation.images.image/chunk-000/file-034.mp4,307.6,319.8,videos/observation.images.image2/chunk-000/file-034.mp4,307.6,319.8,112,97,72
1604,train,6,30,pick up the black bowl next to the cookie box and place it on the plate,120,data/chunk-000/file-362.parquet,videos/observation.images.image/chunk-000/file-034.mp4,319.8,331.8,videos/observation.images.image2/chunk-000/file-034.mp4,319.8,331.8,110,95,70
1605,train,5,32,pick up the black bowl on the ramekin and place it on the plate,119,data/chunk-000/file-362.parquet,videos/observation.images.image/chunk-000/file-034.mp4,331.8,343.7,videos/observation.images.image2/chunk-000/file-034.mp4,331.8,343.7,109,94,69
1606,train,6,30,pick up the black bowl next to the cookie box and place it on the plate,113,data/chunk-000/file-362.parquet,videos/observation.images.image/chunk-000/file-034.mp4,343.7,355.0,videos/observation.images.image2/chunk-000/file-034.mp4,343.7,355.0,103,88,63
1607,train,6,30,pick up the black bowl next to the cookie box and place it on the plate,137,data/chunk-000/file-362.parquet,videos/observation.images.image/chunk-000/file-034.mp4,355.0,368.7,videos/observation.images.image2/chunk-000/file-034.mp4,355.0,368.7,127,112,87
1608,train,3,35,pick up the black bowl on the cookie box and place it on the plate,89,data/chunk-000/file-363.parquet,videos/observation.images.image/chunk-000/file-034.mp4,368.7,377.59999999999997,videos/observation.images.image2/chunk-000/file-034.mp4,368.7,377.59999999999997,79,64,39
1609,test,8,36,pick up the black bowl next to the plate and place it on the plate,99,data/chunk-000/file-363.parquet,videos/observation.images.image/chunk-000/file-034.mp4,377.59999999999997,387.49999999999994,videos/observation.images.image2/chunk-000/file-034.mp4,377.59999999999997,387.49999999999994,89,74,49
1610,test,3,35,pick up the black bowl on the cookie box and place it on the plate,92,data/chunk-000/file-363.parquet,videos/observation.images.image/chunk-000/file-034.mp4,387.49999999999994,396.69999999999993,videos/observation.images.image2/chunk-000/file-034.mp4,387.49999999999994,396.69999999999993,82,67,42
1611,train,6,30,pick up the black bowl next to the cookie box and place it on the plate,123,data/chunk-000/file-363.parquet,videos/observation.images.image/chunk-000/file-034.mp4,396.69999999999993,408.99999999999994,videos/observation.images.image2/chunk-000/file-034.mp4,396.69999999999993,408.99999999999994,113,98,73
1612,validation,6,30,pick up the black bowl next to the cookie box and place it on the plate,124,data/chunk-000/file-363.parquet,videos/observation.images.image/chunk-000/file-034.mp4,408.99999999999994,421.3999999999999,videos/observation.images.image2/chunk-000/file-034.mp4,408.99999999999994,421.3999999999999,114,99,74
1613,train,6,30,pick up the black bowl next to the cookie box and place it on the plate,108,data/chunk-000/file-363.parquet,videos/observation.images.image/chunk-000/file-034.mp4,421.3999999999999,432.19999999999993,videos/observation.images.image2/chunk-000/file-034.mp4,421.3999999999999,432.19999999999993,98,83,58
1614,train,1,37,pick up the black bowl next to the ramekin and place it on the plate,133,data/chunk-000/file-363.parquet,videos/observation.images.image/chunk-000/file-034.mp4,432.19999999999993,445.49999999999994,videos/observation.images.image2/chunk-000/file-034.mp4,432.19999999999993,445.49999999999994,123,108,83
1615,test,0,34,pick up the black bowl between the plate and the ramekin and place it on the plate,90,data/chunk-000/file-364.parquet,videos/observation.images.image/chunk-000/file-034.mp4,445.49999999999994,454.49999999999994,videos/observation.images.image2/chunk-000/file-034.mp4,445.49999999999994,454.49999999999994,80,65,40
1616,train,7,33,pick up the black bowl on the stove and place it on the plate,124,data/chunk-000/file-364.parquet,videos/observation.images.image/chunk-000/file-034.mp4,454.49999999999994,466.8999999999999,videos/observation.images.image2/chunk-000/file-034.mp4,454.49999999999994,466.8999999999999,114,99,74
1617,train,0,34,pick up the black bowl between the plate and the ramekin and place it on the plate,92,data/chunk-000/file-364.parquet,videos/observation.images.image/chunk-000/file-034.mp4,466.8999999999999,476.0999999999999,videos/observation.images.image2/chunk-000/file-034.mp4,466.8999999999999,476.0999999999999,82,67,42
1618,validation,3,35,pick up the black bowl on the cookie box and place it on the plate,90,data/chunk-000/file-364.parquet,videos/observation.images.image/chunk-000/file-034.mp4,476.0999999999999,485.0999999999999,videos/observation.images.image2/chunk-000/file-034.mp4,476.0999999999999,485.0999999999999,80,65,40
1619,train,4,31,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,156,data/chunk-000/file-364.parquet,videos/observation.images.image/chunk-000/file-034.mp4,485.0999999999999,500.69999999999993,videos/observation.images.image2/chunk-000/file-034.mp4,485.0999999999999,500.69999999999993,146,131,106
1620,train,4,31,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,162,data/chunk-000/file-364.parquet,videos/observation.images.image/chunk-000/file-034.mp4,500.69999999999993,516.9,videos/observation.images.image2/chunk-000/file-034.mp4,500.69999999999993,516.9,152,137,112
1621,train,8,36,pick up the black bowl next to the plate and place it on the plate,150,data/chunk-000/file-365.parquet,videos/observation.images.image/chunk-000/file-034.mp4,516.9,531.9,videos/observation.images.image2/chunk-000/file-034.mp4,516.9,531.9,140,125,100
1622,test,2,38,pick up the black bowl from table center and place it on the plate,131,data/chunk-000/file-365.parquet,videos/observation.images.image/chunk-000/file-034.mp4,531.9,545.0,videos/observation.images.image2/chunk-000/file-034.mp4,531.9,545.0,121,106,81
1623,validation,8,36,pick up the black bowl next to the plate and place it on the plate,127,data/chunk-000/file-365.parquet,videos/observation.images.image/chunk-000/file-034.mp4,545.0,557.7,videos/observation.images.image2/chunk-000/file-034.mp4,545.0,557.7,117,102,77
1624,train,6,30,pick up the black bowl next to the cookie box and place it on the plate,108,data/chunk-000/file-365.parquet,videos/observation.images.image/chunk-000/file-034.mp4,557.7,568.5,videos/observation.images.image2/chunk-000/file-034.mp4,557.7,568.5,98,83,58
1625,train,4,31,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,149,data/chunk-000/file-365.parquet,videos/observation.images.image/chunk-000/file-034.mp4,568.5,583.4,videos/observation.images.image2/chunk-000/file-034.mp4,568.5,583.4,139,124,99
1626,validation,5,32,pick up the black bowl on the ramekin and place it on the plate,112,data/chunk-000/file-365.parquet,videos/observation.images.image/chunk-000/file-034.mp4,583.4,594.6,videos/observation.images.image2/chunk-000/file-034.mp4,583.4,594.6,102,87,62
1627,train,9,39,pick up the black bowl on the wooden cabinet and place it on the plate,136,data/chunk-000/file-366.parquet,videos/observation.images.image/chunk-000/file-034.mp4,594.6,608.2,videos/observation.images.image2/chunk-000/file-034.mp4,594.6,608.2,126,111,86
1628,train,9,39,pick up the black bowl on the wooden cabinet and place it on the plate,139,data/chunk-000/file-366.parquet,videos/observation.images.image/chunk-000/file-035.mp4,0.0,13.9,videos/observation.images.image2/chunk-000/file-035.mp4,0.0,13.9,129,114,89
1629,train,3,35,pick up the black bowl on the cookie box and place it on the plate,100,data/chunk-000/file-366.parquet,videos/observation.images.image/chunk-000/file-035.mp4,13.9,23.9,videos/observation.images.image2/chunk-000/file-035.mp4,13.9,23.9,90,75,50
1630,train,8,36,pick up the black bowl next to the plate and place it on the plate,99,data/chunk-000/file-366.parquet,videos/observation.images.image/chunk-000/file-035.mp4,23.9,33.8,videos/observation.images.image2/chunk-000/file-035.mp4,23.9,33.8,89,74,49
1631,train,7,33,pick up the black bowl on the stove and place it on the plate,120,data/chunk-000/file-366.parquet,videos/observation.images.image/chunk-000/file-035.mp4,33.8,45.8,videos/observation.images.image2/chunk-000/file-035.mp4,33.8,45.8,110,95,70
1632,train,1,37,pick up the black bowl next to the ramekin and place it on the plate,123,data/chunk-000/file-366.parquet,videos/observation.images.image/chunk-000/file-035.mp4,45.8,58.099999999999994,videos/observation.images.image2/chunk-000/file-035.mp4,45.8,58.099999999999994,113,98,73
1633,train,9,39,pick up the black bowl on the wooden cabinet and place it on the plate,193,data/chunk-000/file-367.parquet,videos/observation.images.image/chunk-000/file-035.mp4,58.099999999999994,77.39999999999999,videos/observation.images.image2/chunk-000/file-035.mp4,58.099999999999994,77.39999999999999,183,168,143
1634,train,7,33,pick up the black bowl on the stove and place it on the plate,125,data/chunk-000/file-367.parquet,videos/observation.images.image/chunk-000/file-035.mp4,77.39999999999999,89.89999999999999,videos/observation.images.image2/chunk-000/file-035.mp4,77.39999999999999,89.89999999999999,115,100,75
1635,train,5,32,pick up the black bowl on the ramekin and place it on the plate,109,data/chunk-000/file-367.parquet,videos/observation.images.image/chunk-000/file-035.mp4,89.89999999999999,100.8,videos/observation.images.image2/chunk-000/file-035.mp4,89.89999999999999,100.8,99,84,59
1636,test,7,33,pick up the black bowl on the stove and place it on the plate,140,data/chunk-000/file-367.parquet,videos/observation.images.image/chunk-000/file-035.mp4,100.8,114.8,videos/observation.images.image2/chunk-000/file-035.mp4,100.8,114.8,130,115,90
1637,train,7,33,pick up the black bowl on the stove and place it on the plate,141,data/chunk-000/file-367.parquet,videos/observation.images.image/chunk-000/file-035.mp4,114.8,128.9,videos/observation.images.image2/chunk-000/file-035.mp4,114.8,128.9,131,116,91
1638,validation,3,35,pick up the black bowl on the cookie box and place it on the plate,99,data/chunk-000/file-367.parquet,videos/observation.images.image/chunk-000/file-035.mp4,128.9,138.8,videos/observation.images.image2/chunk-000/file-035.mp4,128.9,138.8,89,74,49
1639,validation,8,36,pick up the black bowl next to the plate and place it on the plate,116,data/chunk-000/file-368.parquet,videos/observation.images.image/chunk-000/file-035.mp4,138.8,150.4,videos/observation.images.image2/chunk-000/file-035.mp4,138.8,150.4,106,91,66
1640,train,4,31,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,172,data/chunk-000/file-368.parquet,videos/observation.images.image/chunk-000/file-035.mp4,150.4,167.6,videos/observation.images.image2/chunk-000/file-035.mp4,150.4,167.6,162,147,122
1641,train,2,38,pick up the black bowl from table center and place it on the plate,93,data/chunk-000/file-368.parquet,videos/observation.images.image/chunk-000/file-035.mp4,167.6,176.9,videos/observation.images.image2/chunk-000/file-035.mp4,167.6,176.9,83,68,43
1642,train,0,34,pick up the black bowl between the plate and the ramekin and place it on the plate,90,data/chunk-000/file-368.parquet,videos/observation.images.image/chunk-000/file-035.mp4,176.9,185.9,videos/observation.images.image2/chunk-000/file-035.mp4,176.9,185.9,80,65,40
1643,train,9,39,pick up the black bowl on the wooden cabinet and place it on the plate,128,data/chunk-000/file-368.parquet,videos/observation.images.image/chunk-000/file-035.mp4,185.9,198.70000000000002,videos/observation.images.image2/chunk-000/file-035.mp4,185.9,198.70000000000002,118,103,78
1644,train,9,39,pick up the black bowl on the wooden cabinet and place it on the plate,136,data/chunk-000/file-368.parquet,videos/observation.images.image/chunk-000/file-035.mp4,198.70000000000002,212.3,videos/observation.images.image2/chunk-000/file-035.mp4,198.70000000000002,212.3,126,111,86
1645,test,6,30,pick up the black bowl next to the cookie box and place it on the plate,155,data/chunk-000/file-369.parquet,videos/observation.images.image/chunk-000/file-035.mp4,212.3,227.8,videos/observation.images.image2/chunk-000/file-035.mp4,212.3,227.8,145,130,105
1646,train,5,32,pick up the black bowl on the ramekin and place it on the plate,98,data/chunk-000/file-369.parquet,videos/observation.images.image/chunk-000/file-035.mp4,227.8,237.60000000000002,videos/observation.images.image2/chunk-000/file-035.mp4,227.8,237.60000000000002,88,73,48
1647,train,5,32,pick up the black bowl on the ramekin and place it on the plate,120,data/chunk-000/file-369.parquet,videos/observation.images.image/chunk-000/file-035.mp4,237.60000000000002,249.60000000000002,videos/observation.images.image2/chunk-000/file-035.mp4,237.60000000000002,249.60000000000002,110,95,70
1648,train,8,36,pick up the black bowl next to the plate and place it on the plate,140,data/chunk-000/file-369.parquet,videos/observation.images.image/chunk-000/file-035.mp4,249.60000000000002,263.6,videos/observation.images.image2/chunk-000/file-035.mp4,249.60000000000002,263.6,130,115,90
1649,train,1,37,pick up the black bowl next to the ramekin and place it on the plate,114,data/chunk-000/file-369.parquet,videos/observation.images.image/chunk-000/file-035.mp4,263.6,275.0,videos/observation.images.image2/chunk-000/file-035.mp4,263.6,275.0,104,89,64
1650,train,3,35,pick up the black bowl on the cookie box and place it on the plate,129,data/chunk-000/file-369.parquet,videos/observation.images.image/chunk-000/file-035.mp4,275.0,287.9,videos/observation.images.image2/chunk-000/file-035.mp4,275.0,287.9,119,104,79
1651,validation,4,31,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,182,data/chunk-000/file-370.parquet,videos/observation.images.image/chunk-000/file-035.mp4,287.9,306.09999999999997,videos/observation.images.image2/chunk-000/file-035.mp4,287.9,306.09999999999997,172,157,132
1652,train,2,38,pick up the black bowl from table center and place it on the plate,120,data/chunk-000/file-370.parquet,videos/observation.images.image/chunk-000/file-035.mp4,306.09999999999997,318.09999999999997,videos/observation.images.image2/chunk-000/file-035.mp4,306.09999999999997,318.09999999999997,110,95,70
1653,validation,9,39,pick up the black bowl on the wooden cabinet and place it on the plate,141,data/chunk-000/file-370.parquet,videos/observation.images.image/chunk-000/file-035.mp4,318.09999999999997,332.2,videos/observation.images.image2/chunk-000/file-035.mp4,318.09999999999997,332.2,131,116,91
1654,train,7,33,pick up the black bowl on the stove and place it on the plate,128,data/chunk-000/file-370.parquet,videos/observation.images.image/chunk-000/file-035.mp4,332.2,345.0,videos/observation.images.image2/chunk-000/file-035.mp4,332.2,345.0,118,103,78
1655,train,6,30,pick up the black bowl next to the cookie box and place it on the plate,124,data/chunk-000/file-370.parquet,videos/observation.images.image/chunk-000/file-035.mp4,345.0,357.4,videos/observation.images.image2/chunk-000/file-035.mp4,345.0,357.4,114,99,74
1656,train,1,37,pick up the black bowl next to the ramekin and place it on the plate,129,data/chunk-000/file-370.parquet,videos/observation.images.image/chunk-000/file-035.mp4,357.4,370.29999999999995,videos/observation.images.image2/chunk-000/file-035.mp4,357.4,370.29999999999995,119,104,79
1657,train,2,38,pick up the black bowl from table center and place it on the plate,126,data/chunk-000/file-371.parquet,videos/observation.images.image/chunk-000/file-035.mp4,370.29999999999995,382.9,videos/observation.images.image2/chunk-000/file-035.mp4,370.29999999999995,382.9,116,101,76
1658,test,3,35,pick up the black bowl on the cookie box and place it on the plate,101,data/chunk-000/file-371.parquet,videos/observation.images.image/chunk-000/file-035.mp4,382.9,393.0,videos/observation.images.image2/chunk-000/file-035.mp4,382.9,393.0,91,76,51
1659,train,3,35,pick up the black bowl on the cookie box and place it on the plate,98,data/chunk-000/file-371.parquet,videos/observation.images.image/chunk-000/file-035.mp4,393.0,402.8,videos/observation.images.image2/chunk-000/file-035.mp4,393.0,402.8,88,73,48
1660,train,0,34,pick up the black bowl between the plate and the ramekin and place it on the plate,92,data/chunk-000/file-371.parquet,videos/observation.images.image/chunk-000/file-035.mp4,402.8,412.0,videos/observation.images.image2/chunk-000/file-035.mp4,402.8,412.0,82,67,42
1661,train,6,30,pick up the black bowl next to the cookie box and place it on the plate,130,data/chunk-000/file-371.parquet,videos/observation.images.image/chunk-000/file-035.mp4,412.0,425.0,videos/observation.images.image2/chunk-000/file-035.mp4,412.0,425.0,120,105,80
1662,train,3,35,pick up the black bowl on the cookie box and place it on the plate,99,data/chunk-000/file-371.parquet,videos/observation.images.image/chunk-000/file-035.mp4,425.0,434.9,videos/observation.images.image2/chunk-000/file-035.mp4,425.0,434.9,89,74,49
1663,train,4,31,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,138,data/chunk-000/file-371.parquet,videos/observation.images.image/chunk-000/file-035.mp4,434.9,448.7,videos/observation.images.image2/chunk-000/file-035.mp4,434.9,448.7,128,113,88
1664,train,1,37,pick up the black bowl next to the ramekin and place it on the plate,150,data/chunk-000/file-372.parquet,videos/observation.images.image/chunk-000/file-035.mp4,448.7,463.7,videos/observation.images.image2/chunk-000/file-035.mp4,448.7,463.7,140,125,100
1665,train,2,38,pick up the black bowl from table center and place it on the plate,117,data/chunk-000/file-372.parquet,videos/observation.images.image/chunk-000/file-035.mp4,463.7,475.4,videos/observation.images.image2/chunk-000/file-035.mp4,463.7,475.4,107,92,67
1666,train,6,30,pick up the black bowl next to the cookie box and place it on the plate,130,data/chunk-000/file-372.parquet,videos/observation.images.image/chunk-000/file-035.mp4,475.4,488.4,videos/observation.images.image2/chunk-000/file-035.mp4,475.4,488.4,120,105,80
1667,train,7,33,pick up the black bowl on the stove and place it on the plate,132,data/chunk-000/file-372.parquet,videos/observation.images.image/chunk-000/file-035.mp4,488.4,501.59999999999997,videos/observation.images.image2/chunk-000/file-035.mp4,488.4,501.59999999999997,122,107,82
1668,train,2,38,pick up the black bowl from table center and place it on the plate,102,data/chunk-000/file-372.parquet,videos/observation.images.image/chunk-000/file-035.mp4,501.59999999999997,511.79999999999995,videos/observation.images.image2/chunk-000/file-035.mp4,501.59999999999997,511.79999999999995,92,77,52
1669,test,0,34,pick up the black bowl between the plate and the ramekin and place it on the plate,98,data/chunk-000/file-372.parquet,videos/observation.images.image/chunk-000/file-035.mp4,511.79999999999995,521.5999999999999,videos/observation.images.image2/chunk-000/file-035.mp4,511.79999999999995,521.5999999999999,88,73,48
1670,train,3,35,pick up the black bowl on the cookie box and place it on the plate,90,data/chunk-000/file-372.parquet,videos/observation.images.image/chunk-000/file-035.mp4,521.5999999999999,530.5999999999999,videos/observation.images.image2/chunk-000/file-035.mp4,521.5999999999999,530.5999999999999,80,65,40
1671,train,8,36,pick up the black bowl next to the plate and place it on the plate,120,data/chunk-000/file-373.parquet,videos/observation.images.image/chunk-000/file-035.mp4,530.5999999999999,542.5999999999999,videos/observation.images.image2/chunk-000/file-035.mp4,530.5999999999999,542.5999999999999,110,95,70
1672,train,0,34,pick up the black bowl between the plate and the ramekin and place it on the plate,113,data/chunk-000/file-373.parquet,videos/observation.images.image/chunk-000/file-035.mp4,542.5999999999999,553.8999999999999,videos/observation.images.image2/chunk-000/file-035.mp4,542.5999999999999,553.8999999999999,103,88,63
1673,train,7,33,pick up the black bowl on the stove and place it on the plate,130,data/chunk-000/file-373.parquet,videos/observation.images.image/chunk-000/file-035.mp4,553.8999999999999,566.8999999999999,videos/observation.images.image2/chunk-000/file-035.mp4,553.8999999999999,566.8999999999999,120,105,80
1674,train,9,39,pick up the black bowl on the wooden cabinet and place it on the plate,119,data/chunk-000/file-373.parquet,videos/observation.images.image/chunk-000/file-035.mp4,566.8999999999999,578.7999999999998,videos/observation.images.image2/chunk-000/file-035.mp4,566.8999999999999,578.7999999999998,109,94,69
1675,train,7,33,pick up the black bowl on the stove and place it on the plate,138,data/chunk-000/file-373.parquet,videos/observation.images.image/chunk-000/file-035.mp4,578.7999999999998,592.5999999999998,videos/observation.images.image2/chunk-000/file-035.mp4,578.7999999999998,592.5999999999998,128,113,88
1676,train,1,37,pick up the black bowl next to the ramekin and place it on the plate,140,data/chunk-000/file-373.parquet,videos/observation.images.image/chunk-000/file-035.mp4,592.5999999999998,606.5999999999998,videos/observation.images.image2/chunk-000/file-035.mp4,592.5999999999998,606.5999999999998,130,115,90
1677,train,4,31,pick up the black bowl in the top drawer of the wooden cabinet and place it on the plate,142,data/chunk-000/file-374.parquet,videos/observation.images.image/chunk-000/file-035.mp4,606.5999999999998,620.7999999999998,videos/observation.images.image2/chunk-000/file-035.mp4,606.5999999999998,620.7999999999998,132,117,92
1678,test,8,36,pick up the black bowl next to the plate and place it on the plate,97,data/chunk-000/file-374.parquet,videos/observation.images.image/chunk-000/file-036.mp4,0.0,9.7,videos/observation.images.image2/chunk-000/file-036.mp4,0.0,9.7,87,72,47
1679,train,0,34,pick up the black bowl between the plate and the ramekin and place it on the plate,88,data/chunk-000/file-374.parquet,videos/observation.images.image/chunk-000/file-036.mp4,9.7,18.5,videos/observation.images.image2/chunk-000/file-036.mp4,9.7,18.5,78,63,38
1680,test,5,32,pick up the black bowl on the ramekin and place it on the plate,98,data/chunk-000/file-374.parquet,videos/observation.images.image/chunk-000/file-036.mp4,18.5,28.3,videos/observation.images.image2/chunk-000/file-036.mp4,18.5,28.3,88,73,48
1681,train,1,37,pick up the black bowl next to the ramekin and place it on the plate,152,data/chunk-000/file-374.parquet,videos/observation.images.image/chunk-000/file-036.mp4,28.3,43.5,videos/observation.images.image2/chunk-000/file-036.mp4,28.3,43.5,142,127,102
1682,train,2,38,pick up the black bowl from table center and place it on the plate,111,data/chunk-000/file-374.parquet,videos/observation.images.image/chunk-000/file-036.mp4,43.5,54.6,videos/observation.images.image2/chunk-000/file-036.mp4,43.5,54.6,101,86,61
1683,train,9,39,pick up the black bowl on the wooden cabinet and place it on the plate,124,data/chunk-000/file-374.parquet,videos/observation.images.image/chunk-000/file-036.mp4,54.6,67.0,videos/observation.images.image2/chunk-000/file-036.mp4,54.6,67.0,114,99,74
1684,train,5,32,pick up the black bowl on the ramekin and place it on the plate,102,data/chunk-000/file-375.parquet,videos/observation.images.image/chunk-000/file-036.mp4,67.0,77.2,videos/observation.images.image2/chunk-000/file-036.mp4,67.0,77.2,92,77,52
1685,train,5,32,pick up the black bowl on the ramekin and place it on the plate,138,data/chunk-000/file-375.parquet,videos/observation.images.image/chunk-000/file-036.mp4,77.2,91.0,videos/observation.images.image2/chunk-000/file-036.mp4,77.2,91.0,128,113,88
1686,train,2,38,pick up the black bowl from table center and place it on the plate,117,data/chunk-000/file-375.parquet,videos/observation.images.image/chunk-000/file-036.mp4,91.0,102.7,videos/observation.images.image2/chunk-000/file-036.mp4,91.0,102.7,107,92,67
